"","ws","datetime","date","Ca","Mg","K","Na","Al","NH4","pH","SO4","NO3","Cl","PO4","DIC","SiO2","ANC","sp.cond","temp","Q","hydro.limb","canonical","note"
"11939",5,1977-01-18 13:35:00,1977-01-18,1.4,0.36,0.12,0.94,NA,0.01,5.13,5.7,2.28,0.47,0.005,NA,5.2,NA,24.4,1,1.21,"L",TRUE,0
"11940",5,1977-01-26 10:00:00,1977-01-26,1.35,0.36,0.12,0.98,NA,0.01,5.15,5.5,2.35,0.45,0.001,NA,4.9,NA,24.3,1.1,1.05,"L",TRUE,0
"11941",5,1977-02-01 13:45:00,1977-02-01,1.37,0.33,0.12,1.01,NA,0.005,5.1,5.2,2.3,0.5,0.002,NA,5.5,NA,24.4,1,0.94,"L",TRUE,0
"11942",5,1977-02-08 13:45:00,1977-02-08,1.35,0.34,0.13,0.98,NA,0.005,5.13,5.9,2.44,0.38,0.001,NA,5.8,NA,24.2,1,0.83,"L",TRUE,0
"11943",5,1977-02-15 09:50:00,1977-02-15,1.4,0.35,0.12,1,NA,0.005,5.03,6.1,2.57,0.42,0.003,NA,5.6,NA,24,1,0.91,"L",TRUE,0
"11944",5,1977-02-23 10:20:00,1977-02-23,1.54,0.35,0.11,1.02,NA,0.005,5.01,5.5,2.06,0.48,0.003,NA,5.6,NA,24.1,0.8,0.85,"L",TRUE,0
"11945",5,1977-03-01 13:45:00,1977-03-01,1.61,0.38,0.16,1.05,NA,0.005,5.08,5.4,3.08,0.53,0.007,NA,5.3,NA,26.8,1,1.7,"L",TRUE,0
"11946",5,1977-03-08 13:35:00,1977-03-08,1.36,0.36,0.15,1.02,NA,0.005,5.1,6.4,3.3,NA,0.004,NA,6.4,NA,25.5,1.2,1.55,"L",TRUE,0
"11947",5,1977-03-14 10:00:00,1977-03-14,1.57,0.34,0.47,0.56,NA,0.005,4.72,5.5,7.4,0.47,0.005,NA,3.7,NA,33.8,0.1,95.67,"F",TRUE,0
"11948",5,1977-03-22 09:40:00,1977-03-22,1.51,0.33,0.22,0.75,NA,0.005,4.99,5.1,4.8,0.44,0.005,NA,5.3,NA,28.3,0.8,6.41,"L",TRUE,0
"11949",5,1977-03-29 10:00:00,1977-03-29,1.36,0.3,0.22,0.67,NA,0.005,4.96,4.1,3.27,0.35,0.005,NA,3.9,NA,26.4,2.4,29.68,"F",TRUE,0
"11950",5,1977-04-05 13:55:00,1977-04-05,1.35,0.28,0.23,0.6,NA,0.01,4.93,4.8,3.6,0.4,0.002,NA,4,NA,26.2,1,15.72,"L",TRUE,0
"11951",5,1977-04-12 13:50:00,1977-04-12,1.35,0.28,0.22,0.68,NA,0.005,5,5,3.21,0.35,0.003,NA,4.4,NA,25.9,7.6,16.37,"L",TRUE,0
"11952",5,1977-04-19 10:25:00,1977-04-19,1.21,0.26,0.21,0.6,NA,0.005,4.96,5,2.24,0.3,0.007,NA,4.1,NA,24.1,8.5,7.47,"L",TRUE,0
"11953",5,1977-04-25 08:50:00,1977-04-25,1.23,0.26,0.2,0.6,NA,0.005,4.99,5.4,2.51,0.35,0.007,NA,4.4,NA,24.1,4.4,18.74,"L",TRUE,0
"11954",5,1977-05-03 11:40:00,1977-05-03,1.26,0.28,0.22,0.75,NA,0.005,5.01,5.9,2.2,0.42,0.002,NA,4.8,NA,24,9.6,4.9,"L",TRUE,0
"11955",5,1977-05-09 09:40:00,1977-05-09,1.23,0.29,0.21,0.79,NA,0.01,5,6.5,2,0.3,0.003,NA,5.3,NA,23.5,5.7,2.94,"L",TRUE,0
"11956",5,1977-05-17 08:25:00,1977-05-17,1.2,0.28,0.16,0.87,NA,0.005,5.1,6.7,0.8,0.38,0.005,NA,5,NA,22.3,10.4,1.87,"L",TRUE,0
"11957",5,1977-05-23 13:10:00,1977-05-23,1.17,0.27,0.13,0.94,NA,0.005,5.1,5.9,0.01,0.48,0.008,NA,3.7,NA,22.3,15.2,0.56,"L",TRUE,0
"11958",5,1977-05-31 09:35:00,1977-05-31,1.15,0.28,0.09,0.95,NA,0.005,5.1,5.9,0.01,0.5,0.003,NA,8.4,NA,22.1,11,0.29,"L",TRUE,0
"11959",5,1977-06-06 09:50:00,1977-06-06,1.13,0.28,0.08,0.91,NA,0.005,5.09,6.3,0.01,0.54,0.003,NA,5.3,NA,21.5,9.4,0.88,"L",TRUE,0
"11960",5,1977-06-13 08:55:00,1977-06-13,1.15,0.27,0.08,0.77,NA,0.005,5.07,5.7,0.05,0.43,0.003,NA,4.9,NA,22,9.7,1.81,"L",TRUE,0
"11961",5,1977-06-20 09:25:00,1977-06-20,1.2,0.29,0.06,0.86,NA,0.01,5.04,5.6,0.01,0.39,0.001,NA,5.7,NA,21.5,12.3,0.71,"L",TRUE,0
"11962",5,1977-06-26 12:20:00,1977-06-26,1.2,0.3,0.09,0.86,NA,0.005,5.01,6,0.05,0.46,0.005,NA,5.3,NA,21.9,12.7,1.58,"L",TRUE,0
"11963",5,1977-07-06 10:40:00,1977-07-06,1.32,0.32,0.07,0.92,NA,0.005,5.06,5.7,0.01,0.51,0.004,NA,8.1,NA,19.7,12.4,0.03,"L",TRUE,0
"11964",5,1977-07-11 10:15:00,1977-07-11,1.22,0.29,0.07,0.86,NA,0.005,5,6.4,0.15,0.39,0.002,NA,5.4,NA,17.1,12.6,0.11,"L",TRUE,0
"11965",5,1977-07-18 09:45:00,1977-07-18,1.27,0.31,0.05,0.99,NA,0.005,5.02,6.8,0.28,0.42,0.004,NA,5.3,NA,22.4,15,0.07,"L",TRUE,0
"11966",5,1977-07-26 09:50:00,1977-07-26,1.4,0.42,0.17,1.15,NA,0.005,5.32,6.8,0.77,0.45,0.003,NA,7.7,NA,23,12.8,0.02,"L",TRUE,0
"11967",5,1977-08-01 09:10:00,1977-08-01,2.05,0.78,0.4,2.09,NA,0.03,6.18,6.2,0.25,0.35,0.005,NA,13,NA,28.5,14.5,0.01,"L",TRUE,5
"11968",5,1977-08-09 10:00:00,1977-08-09,2,0.79,0.27,2.11,NA,0.07,5.95,NA,0.01,0.43,0.005,NA,11.4,NA,19.7,15.6,0.01,"L",TRUE,2
"11969",5,1977-08-15 09:10:00,1977-08-15,1.23,0.32,0.08,1.02,NA,0.005,5.01,6.9,0.17,0.37,0.004,NA,7.2,NA,24,14.5,0.21,"L",TRUE,0
"11970",5,1977-08-23 08:50:00,1977-08-23,1.24,0.33,0.12,1.51,NA,0.005,5,6.7,0.1,0.3,0.003,NA,7.4,NA,19.7,11.9,0.17,"L",TRUE,0
"11971",5,1977-08-30 09:25:00,1977-08-30,2.14,0.77,0.35,2,NA,0.005,5.99,6.2,0.01,0.49,0.008,NA,14.2,NA,31.3,16.2,0.01,"L",TRUE,5
"11972",5,1977-09-14 09:55:00,1977-09-14,1.64,0.37,0.27,0.56,NA,0.01,4.82,7.1,1.06,0.33,0.003,NA,4.6,NA,18.6,11.7,29.99,"F",TRUE,5
"11973",5,1977-09-20 09:45:00,1977-09-20,1.28,0.32,0.08,0.85,NA,0.01,4.93,6,0.01,0.22,0.004,NA,5,NA,24.5,11.4,0.57,"L",TRUE,0
"11974",5,1977-09-26 10:20:00,1977-09-26,1.29,0.32,0.15,0.77,NA,0.01,5,6.4,0.05,0.28,0.002,NA,4.7,NA,16.3,8.8,4.72,"R",TRUE,0
"11975",5,1977-10-04 09:30:00,1977-10-04,1.33,0.27,0.14,0.54,NA,0.01,4.94,5.8,0.05,0.23,0.01,NA,4.2,NA,23.4,7.7,7.84,"L",TRUE,0
"11976",5,1977-10-11 09:20:00,1977-10-11,1.29,0.25,0.21,0.48,NA,0.005,4.85,5.6,0.05,0.4,0.01,NA,3.9,NA,20.4,7.6,14.74,"L",TRUE,0
"11977",5,1977-10-17 09:30:00,1977-10-17,1.28,0.27,0.23,0.56,NA,0.005,4.93,5.9,0.12,0.51,0.002,NA,4.2,NA,23.1,7.3,35.41,"L",TRUE,0
"11978",5,1977-10-25 09:15:00,1977-10-25,1.26,0.28,0.14,0.68,NA,0.005,5,4.4,0.1,0.55,0.002,NA,4.8,NA,21.9,6.6,4.21,"L",TRUE,0
"11979",5,1977-10-31 11:05:00,1977-10-31,1.28,0.29,0.14,0.69,NA,0.01,5.04,5,0.08,0.39,0.005,NA,5.3,NA,18.7,6.3,2.56,"L",TRUE,0
"11980",5,1977-11-08 09:30:00,1977-11-08,1.28,0.31,0.16,0.82,NA,0.01,5.01,6.8,0.22,0.48,0.005,NA,5.4,NA,22.1,6.1,3.44,"L",TRUE,0
"11981",5,1977-11-15 10:15:00,1977-11-15,1.34,0.3,0.14,0.7,NA,0.01,5.01,6,0.53,0.42,0.002,NA,4.5,NA,22.9,1.7,4.72,"L",TRUE,0
"11982",5,1977-11-20 10:40:00,1977-11-20,1.4,0.3,0.14,0.73,NA,0.02,5.04,5.6,0.61,0.39,0.002,NA,4.8,NA,22.7,2.7,4.97,"L",TRUE,0
"11983",5,1977-11-29 11:45:00,1977-11-29,1.34,0.3,0.11,0.75,NA,0.01,5.03,6,0.76,0.41,0.003,NA,4.9,NA,28,1,4.41,"L",TRUE,0
"11984",5,1977-12-05 09:40:00,1977-12-05,1.33,0.3,0.11,0.73,NA,0.01,5.05,6.2,0.85,0.37,0.003,NA,4.8,NA,28,0.1,4.62,"L",TRUE,0
"11985",5,1977-12-13 14:10:00,1977-12-13,1.31,0.31,0.11,0.73,NA,0.01,5.08,5.9,0.79,0.35,0.005,NA,4.9,NA,21.3,0.1,2.63,"L",TRUE,0
"11986",5,1977-12-20 09:35:00,1977-12-20,1.31,0.3,0.11,0.73,NA,0.005,5.07,5.9,0.95,0.32,0.007,NA,4.6,NA,22.3,0.6,3.83,"L",TRUE,0
"11987",5,1977-12-23 09:45:00,1977-12-23,1.32,0.3,0.11,0.72,NA,0.005,5.05,5.9,0.95,0.34,0.008,NA,4.5,NA,22.1,0.6,4.97,"L",TRUE,0
"11988",5,1978-01-04 14:30:00,1978-01-04,1.31,0.31,0.1,0.75,NA,0.005,5.05,6.2,1.13,0.36,0.001,NA,4.8,NA,22.9,0.1,2.63,"L",TRUE,0
"11989",5,1978-01-09 10:25:00,1978-01-09,1.14,0.25,0.51,0.43,NA,0.005,4.81,4.5,1.74,0.48,0.011,NA,2.4,NA,23.8,0.1,393.94,"R",TRUE,0
"11990",5,1978-01-17 10:50:00,1978-01-17,1.3,0.28,0.16,0.68,NA,0.005,4.96,5.7,1.18,0.34,0.005,NA,4.3,NA,22.4,0.6,4.93,"L",TRUE,0
"11991",5,1978-01-24 10:05:00,1978-01-24,1.38,0.3,0.16,0.74,NA,0.005,5.02,5.8,1.1,0.33,0.001,NA,4.7,NA,21.7,1,3.33,"L",TRUE,0
"11992",5,1978-01-31 10:10:00,1978-01-31,1.34,0.29,0.15,0.66,NA,0.005,5.01,5.7,1.13,0.33,0.005,NA,4.3,NA,22.3,0.1,5.72,"L",TRUE,0
"11993",5,1978-02-08 13:30:00,1978-02-08,1.24,0.27,0.15,0.72,NA,0.005,5.02,5.8,1.14,0.32,0.004,NA,4.4,NA,21.4,0.1,2.97,"L",TRUE,0
"11994",5,1978-02-15 09:45:00,1978-02-15,1.22,0.28,0.17,0.78,NA,0.005,5.08,5.7,1.16,0.33,0.004,NA,4.5,NA,21.5,0.2,2.17,"L",TRUE,0
"11995",5,1978-02-22 10:00:00,1978-02-22,1.23,0.29,0.16,0.82,NA,0.04,5.11,5.7,1.07,0.33,0.001,NA,4.8,NA,21.8,0.4,1.81,"L",TRUE,0
"11996",5,1978-02-28 09:30:00,1978-02-28,1.25,0.3,0.16,0.86,NA,0.005,5.09,5.8,1.07,0.4,0.001,NA,5.1,NA,21.8,0.5,1.49,"L",TRUE,0
"11997",5,1978-03-07 13:35:00,1978-03-07,1.2,0.31,0.16,0.91,NA,0.005,5.09,6.3,1.15,0.41,0.001,NA,5.2,NA,28.4,0.4,1.21,"L",TRUE,0
"11998",5,1978-03-14 09:25:00,1978-03-14,1.23,0.32,0.16,0.92,NA,0.005,5.11,5.5,1.18,0.42,0.005,NA,5.2,NA,27.8,0.6,1.44,"L",TRUE,0
"11999",5,1978-03-22 09:40:00,1978-03-22,1.34,0.34,0.17,0.89,NA,0.005,5.05,5.2,1.76,0.41,0.006,NA,4.9,NA,24.5,0.5,4.86,"L",TRUE,0
"12000",5,1978-03-27 09:55:00,1978-03-27,1.36,0.33,0.18,0.89,NA,0.01,5.1,5.9,1.53,0.43,0.009,NA,5.3,NA,24.5,0.6,2.04,"L",TRUE,0
"12001",5,1978-04-04 10:10:00,1978-04-04,1.38,0.34,0.18,0.84,NA,0.01,5.02,5.7,1.5,0.46,0.002,NA,4.6,NA,NA,0.8,3.71,"L",TRUE,0
"12002",5,1978-04-11 09:25:00,1978-04-11,1.37,0.32,0.17,0.76,NA,0.01,4.93,5.6,1.63,0.43,0.002,NA,4.2,NA,27,0.4,10.88,"L",TRUE,0
"12003",5,1978-04-18 09:40:00,1978-04-18,1.33,0.3,0.17,0.68,NA,0.01,5.01,5.4,1.63,0.38,0.002,NA,4.3,NA,22,2.3,10.71,"L",TRUE,0
"12004",5,1978-04-25 10:10:00,1978-04-25,1.34,0.27,0.18,0.6,NA,0.01,4.98,5.5,1.66,0.34,0.002,NA,3.7,NA,22,3.3,23.7,"L",TRUE,0
"12005",5,1978-05-02 08:55:00,1978-05-02,1.23,0.25,0.18,0.6,NA,0.01,4.92,5.3,1.51,0.36,0.002,NA,3.1,NA,22,3.2,10.31,"L",TRUE,0
"12006",5,1978-05-08 11:10:00,1978-05-08,1.19,0.24,0.22,0.57,NA,0.01,4.87,5.5,1.26,0.33,0.002,NA,3.7,NA,NA,9.9,8.62,"L",TRUE,0
"12007",5,1978-05-15 09:30:00,1978-05-15,1.17,0.24,0.21,0.65,NA,0.01,4.9,5.5,0.57,0.36,0.002,NA,4.1,NA,21,8,6.12,"L",TRUE,0
"12008",5,1978-05-22 12:05:00,1978-05-22,1.2,0.25,0.21,0.71,NA,0.01,4.98,6,0.44,0.4,0.008,NA,4.8,NA,21,12.6,6.29,"L",TRUE,0
"12009",5,1978-05-30 13:15:00,1978-05-30,1.19,0.26,0.15,0.82,NA,0.01,4.99,5.8,0.14,0.43,0.006,NA,4.8,NA,20.9,15.2,2.59,"L",TRUE,0
"12010",5,1978-06-03 09:30:00,1978-06-03,1.25,0.28,0.11,0.76,NA,0.01,4.99,5.8,0.28,0.42,0.007,NA,4.7,NA,20.5,12,10.43,"L",TRUE,0
"12011",5,1978-06-12 06:35:00,1978-06-12,1.23,0.25,0.07,0.68,NA,0.01,4.96,5.6,0.2,0.39,0.003,NA,4.3,NA,20.5,11.5,6.25,"L",TRUE,0
"12012",5,1978-06-19 08:40:00,1978-06-19,1.2,0.26,0.03,0.74,NA,0.01,4.99,5.8,0.17,0.4,0.003,NA,5.1,NA,20.5,12.3,2.39,"L",TRUE,0
"12013",5,1978-06-26 08:50:00,1978-06-26,1.18,0.26,0.06,0.75,NA,0.01,4.99,5.9,0.06,0.41,0.002,NA,4.4,NA,20.1,12.7,1.26,"L",TRUE,0
"12014",5,1978-07-05 13:35:00,1978-07-05,1.33,0.32,0.06,0.91,NA,0.01,5.09,5.9,0.23,0.62,0.003,NA,5.1,NA,20.5,12.3,0.05,"L",TRUE,5
"12015",5,1978-07-10 08:50:00,1978-07-10,1.48,0.38,0.1,1.02,NA,0.01,5.2,5.7,0.45,0.57,0.003,NA,5.3,NA,21.7,14.7,0.04,"L",TRUE,5
"12016",5,1978-07-17 08:45:00,1978-07-17,1.46,0.36,0.11,1.08,NA,0.01,5.31,5.9,0.27,0.52,0.003,NA,5.7,NA,20.4,14,0.13,"L",TRUE,0
"12017",5,1978-07-24 09:00:00,1978-07-24,1.89,0.72,0.27,2.01,NA,0.01,5.89,6.1,0.25,0.52,0.006,NA,15.3,NA,26.9,15.7,0.01,"L",TRUE,5
"12018",5,1978-07-31 09:10:00,1978-07-31,2.04,0.77,0.29,2.05,NA,0.01,5.93,6.3,0.22,0.53,0.003,NA,13,NA,29.8,12.4,0.02,"N",TRUE,5
"12019",5,1978-08-07 08:40:00,1978-08-07,1.43,0.39,0.12,1.1,NA,0.01,5.28,6.4,0.3,0.5,0.002,NA,6.1,NA,21.3,14.8,0.03,"L",TRUE,0
"12020",5,1978-08-29 08:00:00,1978-08-29,1.41,0.36,0.27,1,NA,0.01,4.91,6.9,1.17,0.44,0.003,NA,4.6,NA,23.3,12.4,0.27,"L",TRUE,0
"12021",5,1978-10-14 16:35:00,1978-10-14,1.14,0.39,1.25,1.24,NA,0.01,5.06,7.4,0.18,0.92,0.004,NA,5.2,NA,27.3,9,3.83,"R",TRUE,0
"12022",5,1978-10-31 08:25:00,1978-10-31,1.19,0.44,0.43,1.2,NA,0.01,NA,7.5,0.01,0.77,0.001,NA,5.5,NA,NA,NA,0.25,"L",TRUE,0
"12023",5,1978-11-07 09:15:00,1978-11-07,1.23,0.42,0.33,1.27,NA,0.01,NA,7.2,0.01,0.76,0.003,NA,4.9,NA,NA,NA,0.13,"L",TRUE,0
"12024",5,1978-11-14 10:05:00,1978-11-14,1.18,0.41,0.26,1.26,NA,0.01,NA,7.1,0.01,0.75,0.001,NA,5.1,NA,NA,NA,0.13,"L",TRUE,0
"12025",5,1978-11-18 06:40:00,1978-11-18,1.29,0.46,0.77,1.11,NA,0.01,4.94,7.3,0.9,0.81,0.004,NA,5.2,NA,27.4,NA,21.39,"R",TRUE,0
"12026",5,1978-11-27 14:45:00,1978-11-27,1.29,0.46,0.28,1.15,NA,0.01,5.02,7.4,0.16,0.74,0.009,NA,6.9,NA,24.7,0.1,0.27,"L",TRUE,0
"12027",5,1978-12-04 10:50:00,1978-12-04,1.3,0.44,0.25,1.1,NA,0.01,5.09,7,0.35,0.86,0.003,NA,5.9,NA,25.1,0.5,0.4,"L",TRUE,0
"12028",5,1978-12-12 14:30:00,1978-12-12,1.39,0.47,0.27,1,NA,0.01,5.1,7,0.99,0.8,0.001,NA,5.6,NA,25.7,0.1,0.98,"L",TRUE,0
"12029",5,1978-12-19 10:40:00,1978-12-19,1.36,0.46,0.24,1,NA,0.01,5.2,7.1,0.65,0.65,0.005,NA,6.5,NA,24.1,0.3,0.6,"L",TRUE,0
"12030",5,1978-12-28 13:45:00,1978-12-28,1.33,0.44,0.23,1.04,NA,0.01,5.19,6.6,0.63,0.58,0.003,NA,5.5,NA,23.2,0.7,0.57,"L",TRUE,0
"12031",5,1979-01-02 12:40:00,1979-01-02,1.45,0.4,0.49,0.64,NA,0.01,4.99,5.6,2.2,0.51,0.009,NA,NA,NA,25.5,0.1,55.62,"R",TRUE,0
"12032",5,1979-01-08 14:10:00,1979-01-08,1.35,0.33,0.22,0.63,NA,0.01,5.05,5.5,1.57,0.46,0.004,NA,NA,NA,23.1,0.1,12.95,"F",TRUE,0
"12033",5,1979-01-16 13:45:00,1979-01-16,1.39,0.34,0.19,0.73,NA,0.01,5.12,6.1,1,0.38,0.002,NA,4.4,NA,23.8,0.7,1.93,"L",TRUE,0
"12034",5,1979-01-23 14:15:00,1979-01-23,1.33,0.33,0.16,0.68,NA,0.01,5.05,5.9,1.06,0.33,0.002,NA,4.4,NA,22.7,1,2.94,"L",TRUE,0
"12035",5,1979-01-30 09:50:00,1979-01-30,1.28,0.33,0.18,0.79,NA,0.01,5.08,6.1,0.8,0.36,0.001,NA,4.6,NA,22,1.1,1.87,"L",TRUE,0
"12036",5,1979-02-06 10:00:00,1979-02-06,1.25,0.34,0.2,0.83,NA,0.01,5.15,6.2,0.75,0.4,0.003,NA,4.8,NA,22.6,1.1,1.55,"L",TRUE,0
"12037",5,1979-02-13 13:45:00,1979-02-13,1.26,0.34,0.18,0.89,NA,0.01,5.11,6.2,0.74,0.4,0.006,NA,5.3,NA,23.2,0.9,1.14,"L",TRUE,0
"12038",5,1979-02-20 14:25:00,1979-02-20,1.25,0.35,0.17,0.92,NA,0.01,5,6.1,0.79,0.4,0.004,NA,5.9,NA,23.2,1,0.78,"L",TRUE,0
"12039",5,1979-02-26 10:25:00,1979-02-26,1.39,0.36,0.15,0.83,NA,0.01,5.08,6.1,1.27,0.31,0.004,NA,5.1,NA,23.2,1,4.02,"L",TRUE,0
"12040",5,1979-03-05 11:05:00,1979-03-05,1.36,0.36,0.22,0.87,NA,0.01,5.03,5.7,1.4,0.46,0.003,NA,4.2,NA,24.4,NA,11.7,"R",TRUE,0
"12041",5,1979-03-06 09:50:00,1979-03-06,1.36,0.35,0.28,0.74,NA,0.02,4.91,5.5,1.65,0.63,0.004,NA,4,NA,26.4,NA,61.25,"R",TRUE,0
"12042",5,1979-03-13 09:15:00,1979-03-13,1.33,0.31,0.22,0.73,NA,0.01,5,5.9,1.26,0.57,0.005,NA,3,NA,24.1,NA,7.7,"R",TRUE,0
"12043",5,1979-03-19 10:00:00,1979-03-19,1.23,0.3,0.2,0.72,NA,0.01,4.96,5.6,0.98,0.52,0.002,NA,3.4,NA,22.8,NA,5.22,"L",TRUE,0
"12044",5,NA,1979-03-25,1.18,0.24,0.3,0.56,NA,0.01,4.76,5.5,1.52,0.7,0.006,NA,3,NA,NA,NA,NA,"N",TRUE,0
"12045",5,1979-03-27 12:00:00,1979-03-27,1.22,0.25,0.23,0.59,NA,0.01,4.81,5.2,1.22,0.57,0.005,NA,3.9,NA,NA,NA,18.59,"L",TRUE,0
"12046",5,1979-04-02 12:00:00,1979-04-02,1.16,0.2,0.17,0.6,NA,0.01,4.87,5.5,0.96,0.53,0.003,NA,3.9,NA,NA,NA,16.67,"L",TRUE,0
"12047",5,1979-04-09 10:40:00,1979-04-09,1.18,0.26,0.19,0.7,NA,0.01,4.99,5.5,0.85,0.5,0.005,NA,4.5,NA,NA,0.5,5.76,"L",TRUE,0
"12048",5,1979-04-16 10:30:00,1979-04-16,1.18,0.26,0.17,0.72,NA,0.01,5,5.6,0.64,0.48,0.003,NA,4.5,NA,20.6,2.2,7.51,"L",TRUE,0
"12049",5,1979-04-23 14:30:00,1979-04-23,1.24,0.26,0.18,0.66,NA,0.01,4.91,5.8,0.5,0.45,0.005,NA,2.4,NA,22.5,8.7,23.34,"L",TRUE,0
"12050",5,1979-04-27 11:20:00,1979-04-27,1.1,0.22,0.23,0.52,NA,0.02,4.71,4.9,0.75,0.41,0.007,NA,2.2,NA,24.2,6.4,133.35,"F",TRUE,0
"12051",5,1979-04-30 14:30:00,1979-04-30,1.17,0.23,0.2,0.6,NA,0.01,4.86,5.3,0.4,0.41,0.006,NA,3.3,NA,21.3,11.2,14.26,"L",TRUE,0
"12052",5,1979-05-07 14:40:00,1979-05-07,1.15,0.23,0.19,0.68,NA,0.01,4.96,5.5,0.21,0.45,0.003,NA,4.2,NA,21.3,10,6.29,"L",TRUE,0
"12053",5,1979-05-14 09:35:00,1979-05-14,1.16,0.24,0.16,0.76,NA,0.01,5,6.3,0.05,0.47,0.001,NA,4.7,NA,21,11,4.12,"L",TRUE,0
"12054",5,1979-05-21 13:20:00,1979-05-21,1.11,0.25,0.11,0.84,NA,0.01,5.01,6.1,0.01,0.45,0.001,NA,5,NA,20,11.4,1.91,"L",TRUE,0
"12055",5,1979-05-29 09:30:00,1979-05-29,1.08,0.23,0.12,0.62,NA,0.01,4.91,5.9,0.2,0.4,0.003,NA,3.8,NA,21.1,9.4,36.82,"F",TRUE,0
"12056",5,1979-06-03 15:15:00,1979-06-03,1.1,0.23,0.07,0.72,NA,0.01,4.95,5.7,0.07,0.45,0.003,NA,4.3,NA,21,12,4.05,"L",TRUE,0
"12057",5,1979-06-12 13:25:00,1979-06-12,1.08,0.24,0.05,0.77,NA,0.01,4.99,5.7,0.01,0.5,0.004,NA,3,NA,20.1,10.7,2.73,"L",TRUE,0
"12058",5,1979-06-18 10:30:00,1979-06-18,1.07,0.25,0.05,0.82,NA,0.01,4.94,6.1,0.09,0.51,0.003,NA,4.1,NA,21.4,14.5,0.19,"L",TRUE,0
"12059",5,1979-06-25 08:55:00,1979-06-25,1.37,0.42,0.14,1.1,NA,0.01,5.61,5.8,0.09,0.5,0.005,NA,5.7,NA,21,10.1,0.04,"L",TRUE,5
"12060",5,1979-07-02 09:35:00,1979-07-02,1.1,0.25,0.08,0.77,NA,0.02,4.99,5.4,0.04,0.5,0.004,NA,4.1,NA,21.2,12.2,3.56,"L",TRUE,0
"12061",5,1979-07-09 09:20:00,1979-07-09,1.34,0.38,0.12,1.16,NA,0.02,5.45,5.7,0.08,0.67,0.003,NA,9.1,NA,21.2,13.3,0.04,"L",TRUE,5
"12062",5,1979-07-16 09:35:00,1979-07-16,1.79,0.64,0.3,1.6,NA,0.01,5.8,6.3,0.26,0.56,0.002,NA,9.6,NA,26.8,15.5,0.03,"L",TRUE,5
"12063",5,1979-07-23 09:00:00,1979-07-23,1.81,0.59,0.21,1.56,NA,0.01,5.9,6.3,0.19,0.5,0.003,NA,10.5,NA,26.1,16.4,0.01,"L",TRUE,5
"12064",5,1979-08-13 09:00:00,1979-08-13,1.04,0.27,0.07,0.82,NA,0.02,4.96,6,0.15,0.45,0.003,NA,5.4,NA,21.3,11.4,2.79,"L",TRUE,0
"12065",5,1979-08-20 12:55:00,1979-08-20,1.09,0.27,0.05,0.77,NA,0.02,4.99,6,0.01,0.44,0.002,NA,5.5,NA,20.6,12.6,1,"L",TRUE,0
"12066",5,1979-08-28 13:10:00,1979-08-28,1.2,0.28,0.06,0.92,NA,0.01,4.92,6,0.01,0.54,0.002,NA,5.5,NA,22,14.4,0.62,"L",TRUE,0
"12067",5,1979-09-04 08:40:00,1979-09-04,1.63,0.47,0.14,1.29,NA,0.03,5.68,6.3,0.11,0.46,0.007,NA,8.1,NA,21.6,14.6,0.05,"L",TRUE,5
"12068",5,1979-09-09 10:00:00,1979-09-09,1.2,0.28,0.04,0.72,NA,0.04,5.01,6.2,0.01,0.49,5e-04,NA,4.9,NA,21,11,1.06,"L",TRUE,0
"12069",5,1979-09-16 11:45:00,1979-09-16,1.17,0.29,0.05,0.72,NA,0.01,4.99,6.2,0.01,0.54,0.004,NA,4.8,NA,21.6,11.5,1.79,"L",TRUE,0
"12070",5,1979-09-22 15:10:00,1979-09-22,1.15,0.29,0.07,0.79,NA,0.03,5.02,6,0.01,0.64,0.004,NA,4.9,NA,21.2,10.8,1.36,"L",TRUE,0
"12071",5,1979-09-30 12:20:00,1979-09-30,1.1,0.27,0.13,0.81,NA,0.04,5.03,5.9,0.01,0.54,0.005,NA,5,NA,21.8,11.4,0.96,"L",TRUE,0
"12072",5,1979-10-08 10:20:00,1979-10-08,1.23,0.26,0.33,0.61,NA,0.01,4.99,5.7,0.01,0.64,0.004,NA,4.5,NA,22.1,8.6,6.84,"L",TRUE,0
"12073",5,1979-10-14 09:45:00,1979-10-14,1.2,0.27,0.24,0.64,NA,0.02,4.99,5.9,0.01,0.53,0.003,NA,4.5,NA,21.5,6.7,9.82,"L",TRUE,0
"12074",5,1979-10-21 10:50:00,1979-10-21,1.08,0.26,0.2,0.73,NA,0.01,4.99,5.9,0.01,0.51,0.002,NA,4.5,NA,21.3,10.4,3.77,"L",TRUE,0
"12075",5,1979-10-30 11:15:00,1979-10-30,1.24,0.27,0.2,0.72,NA,0.04,5.02,5.9,0.21,0.57,5e-04,NA,4.9,NA,21.6,6.4,5.88,"L",TRUE,0
"12076",5,1979-11-04 11:50:00,1979-11-04,1.27,0.27,0.19,0.7,NA,0.01,5.01,6.2,0.29,0.54,0.001,NA,5,NA,22.4,6,9.61,"L",TRUE,0
"12077",5,1979-11-08 08:20:00,1979-11-08,1.22,0.26,0.18,0.76,NA,0.01,4.99,6,0.2,0.79,5e-04,NA,4.5,NA,NA,5.5,4.08,"L",TRUE,0
