Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea
176,5,BEAL,3,10090,0,23.0,5,70.36,8.16,1,625.00,0.00
176,5,BEAL,3,10091,0,36.7,0,727.57,147.36,1,625.00,0.00
176,5,BEAL,3,10092,0,29.2,0,445.15,93.78,1,625.00,0.00
176,5,BEAL,3,10093,0,20.5,5,54.72,6.41,1,625.00,0.00
176,5,BEAL,3,10094,0,34.7,4,371.95,32.04,1,625.00,0.00
176,5,BEAL,3,10095,0,33.6,0,603.07,124.02,1,625.00,0.00
176,5,BEAL,3,10096,0,35.2,5,171.83,19.30,1,625.00,0.00
176,5,BEAL,3,10097,0,19.7,5,50.12,5.89,1,625.00,0.00
176,5,BEAL,3,10098,0,20.3,5,53.55,6.28,1,625.00,0.00
176,5,BEAL,3,10099,0,31.5,5,136.90,15.51,1,625.00,0.00
176,5,FAGR,2,10100,0,3.1,0,2.07,0.62,1,0.00,75.00
176,5,FAGR,2,10101,0,4.4,0,5.05,1.40,1,0.00,75.00
176,5,FAGR,2,10102,0,3.5,0,2.81,0.82,1,0.00,75.00
176,5,ACPE,6,10103,0,2.7,0,1.18,0.63,1,0.00,75.00
176,5,ACPE,6,10104,0,2.6,0,1.08,0.59,1,0.00,75.00
176,5,ACPE,6,10105,0,4.0,0,3.12,1.29,1,0.00,75.00
176,5,ACPE,6,10106,0,3.9,0,2.93,1.23,1,0.00,75.00
176,5,ACPE,6,10107,0,5.4,0,6.71,2.23,1,0.00,75.00
176,5,ACSP,5,10108,0,3.2,0,1.79,0.86,1,0.00,75.00
177,5,ACSA,1,10109,0,32.6,0,594.67,108.35,1,625.00,0.00
177,5,ACSA,1,10110,0,35.0,0,694.80,124.51,1,625.00,0.00
177,5,ACSA,1,10111,0,42.6,0,1059.22,181.36,1,625.00,0.00
177,5,ACSA,1,10112,0,47.4,0,1324.93,221.37,1,625.00,0.00
177,5,ACSA,1,10113,0,38.2,0,839.62,147.43,1,625.00,0.00
177,5,ACSA,1,10114,0,28.5,0,440.91,82.92,1,625.00,0.00
177,5,ACSA,1,10115,0,35.4,0,712.21,127.29,1,625.00,0.00
177,5,ACSA,1,10116,0,23.3,0,278.47,54.93,1,625.00,0.00
177,5,ACSA,1,10117,0,35.7,0,725.39,129.39,1,625.00,0.00
177,5,ACSA,1,10118,0,12.7,0,65.13,14.85,1,625.00,0.00
177,5,ACSA,1,10119,0,32.8,0,602.73,109.66,1,625.00,0.00
177,5,ACSA,1,10120,0,31.3,0,543.52,99.98,1,625.00,0.00
177,5,FAGR,2,10121,0,29.5,0,610.96,106.35,1,625.00,0.00
177,5,FAGR,2,10122,0,31.3,0,700.64,120.20,1,625.00,0.00
177,5,FAGR,2,10123,0,22.4,0,318.34,59.33,1,625.00,0.00
177,5,FAGR,2,10124,0,11.7,0,63.15,13.86,1,625.00,0.00
177,5,FAGR,2,10125,0,28.0,0,540.98,95.38,1,625.00,0.00
177,5,FAGR,2,10126,0,43.5,0,1466.27,232.43,1,625.00,0.00
177,5,BEAL,3,10127,0,22.2,0,241.78,53.36,1,625.00,0.00
177,5,BEAL,3,10128,0,39.0,5,211.16,23.54,1,625.00,0.00
177,5,BEAL,3,10129,0,30.5,0,489.46,102.34,1,625.00,0.00
177,5,BEAL,3,10130,0,36.9,0,735.97,148.92,1,625.00,0.00
177,5,BEAL,3,10131,0,34.9,0,653.97,133.61,1,625.00,0.00
177,5,FAGR,2,10132,0,2.7,0,1.46,0.45,1,0.00,75.00
177,5,FAGR,2,10133,0,5.2,0,7.78,2.08,1,0.00,75.00
177,5,FAGR,2,10134,0,2.7,0,1.46,0.45,1,0.00,75.00
177,5,FAGR,2,10135,0,3.2,0,2.24,0.66,1,0.00,75.00
177,5,FAGR,2,10136,0,2.1,0,0.78,0.25,1,0.00,75.00
177,5,FAGR,2,10137,0,2.3,0,0.98,0.31,1,0.00,75.00
177,5,FAGR,2,10138,0,3.3,0,2.42,0.71,1,0.00,75.00
177,5,FAGR,2,10139,0,2.2,0,0.88,0.28,1,0.00,75.00
177,5,FAGR,2,10140,0,3.0,0,1.90,0.57,1,0.00,75.00
177,5,FAGR,2,10141,0,3.5,0,2.81,0.82,1,0.00,75.00
177,5,PIRU,10,10142,0,2.0,0,0.93,0.33,1,0.00,75.00
177,5,ACPE,6,10143,0,2.1,0,0.65,0.40,1,0.00,75.00
178,5,ACSA,1,10144,0,52.9,0,1661.82,270.80,1,625.00,0.00
178,5,ACSA,1,10145,0,23.5,0,284.02,55.92,1,625.00,0.00
178,5,ACSA,1,10146,0,39.2,0,887.47,154.90,1,625.00,0.00
178,5,ACSA,1,10147,0,43.5,0,1106.99,188.63,1,625.00,0.00
178,5,ACSA,1,10148,0,32.8,0,602.73,109.66,1,625.00,0.00
178,5,ACSA,1,10149,0,19.3,0,179.18,36.97,1,625.00,0.00
178,5,ACSA,1,10150,0,11.6,0,52.07,12.13,1,625.00,0.00
178,5,ACSA,1,10151,0,16.0,5,34.66,3.51,1,625.00,0.00
178,5,ACSA,1,10152,0,27.6,0,410.15,77.72,1,625.00,0.00
178,5,ACSA,1,10153,0,46.1,0,1250.32,210.24,1,625.00,0.00
178,5,ACSA,1,10154,0,12.8,5,20.27,2.15,1,625.00,0.00
178,5,ACSA,1,10155,0,14.1,0,84.17,18.72,1,625.00,0.00
178,5,FAGR,2,10156,0,22.0,0,304.80,57.06,1,625.00,0.00
178,5,FAGR,2,10157,0,11.3,0,57.78,12.79,1,625.00,0.00
178,5,FAGR,2,10158,0,17.2,0,166.78,33.22,1,625.00,0.00
178,5,FAGR,2,10159,0,17.4,0,171.63,34.08,1,625.00,0.00
178,5,FAGR,2,10160,0,32.7,0,774.63,131.48,1,625.00,0.00
178,5,FAGR,2,10161,0,13.3,0,87.49,18.59,1,625.00,0.00
178,5,FAGR,2,10162,0,17.2,5,41.92,4.72,1,625.00,0.00
178,5,FAGR,2,10163,0,14.0,0,99.61,20.90,1,625.00,0.00
178,5,FAGR,2,10164,0,11.1,0,55.20,12.27,1,625.00,0.00
178,5,FAGR,2,10165,0,57.1,0,2624.05,390.46,1,625.00,0.00
178,5,FAGR,2,10166,0,18.6,0,202.37,39.52,1,625.00,0.00
178,5,FAGR,2,10167,0,13.3,0,87.49,18.59,1,625.00,0.00
178,5,BEAL,3,10168,0,56.2,0,1741.85,327.62,1,625.00,0.00
178,5,BEAL,3,10169,0,20.1,0,192.75,43.26,1,625.00,0.00
178,5,BEAL,3,10170,0,34.8,5,167.89,18.88,1,625.00,0.00
178,5,BEAL,3,10171,0,19.9,0,188.38,42.34,1,625.00,0.00
178,5,BEAL,3,10172,0,32.1,5,142.33,16.10,1,625.00,0.00
178,5,BEAL,3,10173,0,25.8,5,90.05,10.36,1,625.00,0.00
178,5,BEAL,3,10174,0,37.4,3,757.16,152.85,1,625.00,0.00
178,5,FRAM,4,10175,0,66.0,0,3488.48,503.12,1,625.00,0.00
178,5,FAGR,2,10176,0,3.1,0,2.07,0.62,1,0.00,77.70
178,5,FAGR,2,10177,0,4.3,0,4.76,1.33,1,0.00,77.70
178,5,FAGR,2,10178,0,2.1,0,0.78,0.25,1,0.00,77.70
178,5,FAGR,2,10179,0,3.4,0,2.61,0.76,1,0.00,77.70
178,5,FAGR,2,10180,0,2.3,0,0.98,0.31,1,0.00,77.70
178,5,FAGR,2,10181,0,2.1,0,0.78,0.25,1,0.00,77.70
178,5,FAGR,2,10182,0,2.7,0,1.46,0.45,1,0.00,77.70
178,5,FAGR,2,10183,0,2.1,0,0.78,0.25,1,0.00,77.70
178,5,FAGR,2,10184,0,9.2,0,34.07,7.94,1,0.00,77.70
178,5,FAGR,2,10185,0,6.6,0,14.42,3.64,1,0.00,77.70
178,5,FAGR,2,10186,0,2.1,0,0.78,0.25,1,0.00,77.70
178,5,FAGR,2,10187,0,3.3,0,2.42,0.71,1,0.00,77.70
178,5,FAGR,2,10188,0,5.0,0,7.03,1.89,1,0.00,77.70
178,5,ACPE,6,10189,0,2.3,0,0.81,0.47,1,0.00,77.70
178,5,ACPE,6,10190,0,2.0,0,0.58,0.37,1,0.00,77.70
179,5,ACSA,1,10191,0,27.0,0,390.25,74.34,1,625.00,0.00
179,5,ACSA,1,10192,0,29.1,0,462.02,86.46,1,625.00,0.00
179,5,ACSA,1,10193,0,14.5,0,90.11,19.91,1,625.00,0.00
179,5,ACSA,1,10194,0,11.0,0,45.64,10.77,1,625.00,0.00
179,5,ACSA,1,10195,0,23.1,0,272.97,53.96,1,625.00,0.00
179,5,ACSA,1,10196,0,12.8,0,66.40,15.12,1,625.00,0.00
179,5,ACSA,1,10197,0,10.7,0,42.61,10.12,1,625.00,0.00
179,5,ACSA,1,10198,0,70.1,0,2929.49,447.97,1,625.00,0.00
179,5,ACSA,1,10199,0,41.1,0,981.74,169.49,1,625.00,0.00
179,5,ACSA,1,10200,0,11.4,0,49.88,11.67,1,625.00,0.00
179,5,FAGR,2,10201,0,35.6,0,939.55,156.23,1,625.00,0.00
179,5,FAGR,2,10202,0,33.8,0,835.35,140.66,1,625.00,0.00
179,5,FAGR,2,10203,0,14.5,0,108.83,22.63,1,625.00,0.00
179,5,FAGR,2,10204,0,11.2,0,56.48,12.53,1,625.00,0.00
179,5,FAGR,2,10205,0,35.4,0,927.68,154.47,1,625.00,0.00
179,5,FAGR,2,10206,0,14.2,0,103.24,21.58,1,625.00,0.00
179,5,FAGR,2,10207,0,10.1,0,43.32,9.86,1,625.00,0.00
179,5,FAGR,2,10208,0,15.1,0,120.50,24.80,1,625.00,0.00
179,5,FAGR,2,10209,0,10.8,0,51.46,11.52,1,625.00,0.00
179,5,FAGR,2,10210,0,15.7,0,132.86,27.08,1,625.00,0.00
179,5,FAGR,2,10211,0,12.9,0,80.97,17.34,1,625.00,0.00
179,5,BEAL,3,10212,0,40.4,4,507.69,42.99,1,625.00,0.00
179,5,BEAL,3,10213,0,41.9,0,959.96,190.02,1,625.00,0.00
179,5,BEAL,3,10214,0,34.8,5,167.89,18.88,1,625.00,0.00
179,5,BEAL,3,10215,0,34.8,0,649.99,132.86,1,625.00,0.00
179,5,BEAL,3,10216,0,36.4,0,715.06,145.03,1,625.00,0.00
179,5,BEAL,3,10217,0,12.2,5,16.88,2.06,1,625.00,0.00
179,5,ACPE,6,10218,0,10.4,0,37.92,7.47,1,625.00,0.00
179,5,FAGR,2,10219,0,3.6,0,3.02,0.87,1,0.00,76.20
179,5,FAGR,2,10220,0,3.6,0,3.02,0.87,1,0.00,76.20
179,5,FAGR,2,10221,0,4.8,0,6.32,1.72,1,0.00,76.20
179,5,FAGR,2,10222,0,2.9,0,1.75,0.53,1,0.00,76.20
179,5,FAGR,2,10223,0,2.3,0,0.98,0.31,1,0.00,76.20
179,5,FAGR,2,10224,0,4.4,0,5.05,1.40,1,0.00,76.20
179,5,FAGR,2,10225,0,4.0,0,3.96,1.12,1,0.00,76.20
179,5,FAGR,2,10226,0,4.3,0,4.76,1.33,1,0.00,76.20
179,5,FAGR,2,10227,0,3.0,0,1.90,0.57,1,0.00,76.20
179,5,FAGR,2,10228,0,3.0,0,1.90,0.57,1,0.00,76.20
179,5,FAGR,2,10229,0,2.3,0,0.98,0.31,1,0.00,76.20
179,5,FAGR,2,10230,0,2.4,0,1.09,0.34,1,0.00,76.20
179,5,FAGR,2,10231,0,2.9,0,1.75,0.53,1,0.00,76.20
179,5,FAGR,2,10232,0,3.3,0,2.42,0.71,1,0.00,76.20
179,5,FAGR,2,10233,0,6.0,0,11.26,2.91,1,0.00,76.20
179,5,FAGR,2,10234,0,5.9,0,10.78,2.80,1,0.00,76.20
179,5,FAGR,2,10235,0,2.4,0,1.09,0.34,1,0.00,76.20
179,5,FAGR,2,10236,0,5.7,0,9.86,2.58,1,0.00,76.20
179,5,ACPE,6,10237,0,3.7,0,2.57,1.12,1,0.00,76.20
179,5,ACPE,6,10238,0,2.4,0,0.89,0.51,1,0.00,76.20
179,5,ACPE,6,10239,0,3.6,0,2.40,1.06,1,0.00,76.20
179,5,ACPE,6,10240,0,3.6,0,2.40,1.06,1,0.00,76.20
179,5,ACPE,6,10241,0,3.2,0,1.79,0.86,1,0.00,76.20
179,5,ACPE,6,10242,0,2.6,0,1.08,0.59,1,0.00,76.20
179,5,ACPE,6,10243,0,2.3,0,0.81,0.47,1,0.00,76.20
179,5,ACPE,6,10244,0,2.1,0,0.65,0.40,1,0.00,76.20
179,5,ACPE,6,10245,0,4.1,0,3.32,1.35,1,0.00,76.20
179,5,ACPE,6,10246,0,4.7,0,4.70,1.73,1,0.00,76.20
179,5,ACPE,6,10247,0,2.2,0,0.73,0.44,1,0.00,76.20
179,5,ACPE,6,10248,0,4.4,0,3.97,1.53,1,0.00,76.20
179,5,ACPE,6,10249,0,2.0,0,0.58,0.37,1,0.00,76.20
179,5,ACPE,6,10250,0,6.3,0,10.02,2.97,1,0.00,76.20
179,5,ACPE,6,10251,0,2.2,0,0.73,0.44,1,0.00,76.20
179,5,ACPE,6,10252,0,6.0,0,8.82,2.71,1,0.00,76.20
179,5,ACPE,6,10253,0,2.2,0,0.73,0.44,1,0.00,76.20
179,5,ACPE,6,10254,0,3.3,0,1.93,0.91,1,0.00,76.20
179,5,ACPE,6,10255,0,4.0,0,3.12,1.29,1,0.00,76.20
179,5,ACPE,6,10256,0,3.6,0,2.40,1.06,1,0.00,76.20
179,5,ACPE,6,10257,0,2.9,0,1.41,0.72,1,0.00,76.20
180,5,ACSA,1,10258,0,25.2,0,333.51,64.58,1,625.00,0.00
180,5,ACSA,1,10259,0,18.8,0,168.37,34.96,1,625.00,0.00
180,5,ACSA,1,10260,0,11.3,0,48.80,11.44,1,625.00,0.00
180,5,ACSA,1,10261,0,18.6,0,164.14,34.17,1,625.00,0.00
180,5,ACSA,1,10262,0,25.8,0,351.93,67.76,1,625.00,0.00
180,5,ACSA,1,10263,0,62.0,3,2292.78,360.43,1,625.00,0.00
180,5,ACSA,1,10264,0,26.5,0,374.04,71.56,1,625.00,0.00
180,5,ACSA,1,10265,0,18.0,0,151.81,31.85,1,625.00,0.00
180,5,ACSA,1,10266,0,26.3,0,367.66,70.47,1,625.00,0.00
180,5,ACSA,1,10267,0,34.5,0,673.34,121.07,1,625.00,0.00
180,5,ACSA,1,10268,0,16.9,0,130.54,27.81,1,625.00,0.00
180,5,ACSA,1,10269,0,28.0,4,266.65,19.40,1,625.00,0.00
180,5,FAGR,2,10270,0,32.9,0,785.50,133.13,1,625.00,0.00
180,5,FAGR,2,10271,0,39.3,0,1172.36,190.38,1,625.00,0.00
180,5,FAGR,2,10272,0,33.2,0,801.95,135.62,1,625.00,0.00
180,5,FAGR,2,10273,0,28.1,0,545.51,96.09,1,625.00,0.00
180,5,FAGR,2,10274,0,46.0,0,1655.81,259.05,1,625.00,0.00
180,5,FAGR,2,10275,0,32.0,0,737.17,125.79,1,625.00,0.00
180,5,FAGR,2,10276,0,16.0,0,139.30,28.25,1,625.00,0.00
180,5,FAGR,2,10277,0,10.9,0,52.69,11.77,1,625.00,0.00
180,5,FAGR,2,10278,0,24.0,0,375.68,68.82,1,625.00,0.00
180,5,FAGR,2,10279,0,44.7,0,1555.90,245.07,1,625.00,0.00
180,5,FAGR,2,10280,0,17.3,0,169.19,33.65,1,625.00,0.00
180,5,FAGR,2,10281,0,16.0,0,139.30,28.25,1,625.00,0.00
180,5,FAGR,2,10282,0,12.0,0,67.36,14.69,1,625.00,0.00
180,5,FAGR,2,10283,0,11.9,0,65.94,14.41,1,625.00,0.00
180,5,FAGR,2,10284,0,22.8,0,332.21,61.64,1,625.00,0.00
180,5,FAGR,2,10285,0,27.2,0,505.42,89.75,1,625.00,0.00
180,5,FAGR,2,10286,0,21.0,5,67.77,7.33,1,625.00,0.00
180,5,FAGR,2,10287,0,18.1,0,189.22,37.20,1,625.00,0.00
180,5,FAGR,2,10288,0,11.5,0,60.43,13.32,1,625.00,0.00
180,5,FAGR,2,10289,0,32.1,0,742.46,126.59,1,625.00,0.00
180,5,FAGR,2,10290,0,11.4,0,59.09,13.05,1,625.00,0.00
180,5,BEAL,3,10291,0,19.2,5,47.35,5.57,1,625.00,0.00
180,5,BEAL,3,10292,0,21.5,0,224.81,49.88,1,625.00,0.00
180,5,BEAL,3,10293,0,32.4,0,557.78,115.42,1,625.00,0.00
180,5,BEAL,3,10294,0,35.8,0,690.32,140.41,1,625.00,0.00
180,5,PIRU,10,10295,0,14.2,0,53.23,18.72,1,625.00,0.00
180,5,FAGR,2,10296,0,7.3,0,18.73,4.62,1,0.00,75.90
180,5,FAGR,2,10297,0,3.2,0,2.24,0.66,1,0.00,75.90
180,5,FAGR,2,10298,0,2.2,0,0.88,0.28,1,0.00,75.90
180,5,FAGR,2,10299,0,2.0,0,0.69,0.22,1,0.00,75.90
180,5,FAGR,2,10300,0,2.3,0,0.98,0.31,1,0.00,75.90
180,5,FAGR,2,10301,0,2.4,0,1.09,0.34,1,0.00,75.90
180,5,FAGR,2,10302,0,2.0,0,0.69,0.22,1,0.00,75.90
180,5,FAGR,2,10303,0,3.6,0,3.02,0.87,1,0.00,75.90
180,5,FAGR,2,10304,0,2.0,0,0.69,0.22,1,0.00,75.90
180,5,ACPE,6,10305,0,3.6,0,2.40,1.06,1,0.00,75.90
180,5,ACPE,6,10306,0,2.2,0,0.73,0.44,1,0.00,75.90
181,5,ACSA,1,10307,0,41.0,0,976.67,168.71,1,625.00,0.00
181,5,ACSA,1,10308,0,11.8,0,54.32,12.61,1,625.00,0.00
181,5,ACSA,1,10309,0,23.5,0,284.02,55.92,1,625.00,0.00
181,5,ACSA,1,10310,0,16.2,0,117.90,25.37,1,625.00,0.00
181,5,ACSA,1,10311,0,40.8,0,966.57,167.15,1,625.00,0.00
181,5,ACSA,1,10312,0,10.1,0,36.90,8.88,1,625.00,0.00
181,5,ACSA,1,10313,0,32.2,0,578.70,105.75,1,625.00,0.00
181,5,ACSA,1,10314,0,13.8,0,79.86,17.86,1,625.00,0.00
181,5,FAGR,2,10315,0,55.5,0,2472.00,370.25,1,625.00,0.00
181,5,FAGR,2,10316,0,31.9,3,731.89,124.98,1,625.00,0.00
181,5,FAGR,2,10317,0,10.6,0,49.05,11.03,1,625.00,0.00
181,5,FAGR,2,10318,0,11.0,0,53.93,12.02,1,625.00,0.00
181,5,FAGR,2,10319,0,54.4,0,2369.88,356.59,1,625.00,0.00
181,5,FAGR,2,10320,0,14.5,0,108.83,22.63,1,625.00,0.00
181,5,FAGR,2,10321,0,20.3,0,250.74,47.90,1,625.00,0.00
181,5,FAGR,2,10322,0,53.3,0,2269.73,343.14,1,625.00,0.00
181,5,FAGR,2,10323,0,28.7,5,140.28,14.27,1,625.00,0.00
181,5,FAGR,2,10324,0,14.7,0,112.64,23.34,1,625.00,0.00
181,5,FAGR,2,10325,0,11.0,0,53.93,12.02,1,625.00,0.00
181,5,FAGR,2,10326,0,33.9,0,840.98,141.50,1,625.00,0.00
181,5,BEAL,3,10327,0,24.7,4,180.61,16.16,1,625.00,0.00
181,5,BEAL,3,10328,0,21.3,4,130.36,11.86,1,625.00,0.00
181,5,BEAL,3,10329,0,38.6,0,809.12,162.45,1,625.00,0.00
181,5,BEAL,3,10330,0,32.0,5,141.42,16.00,1,625.00,0.00
181,5,ACSA,1,10331,0,9.2,0,29.22,7.19,1,0.00,75.00
181,5,ACSA,1,10332,0,8.5,0,23.96,6.00,1,0.00,75.00
181,5,FAGR,2,10333,0,2.1,0,0.78,0.25,1,0.00,75.00
181,5,FAGR,2,10334,0,2.7,0,1.46,0.45,1,0.00,75.00
181,5,FAGR,2,10335,0,2.1,0,0.78,0.25,1,0.00,75.00
181,5,FAGR,2,10336,0,2.9,0,1.75,0.53,1,0.00,75.00
181,5,FAGR,2,10337,0,5.3,0,8.17,2.17,1,0.00,75.00
181,5,FAGR,2,10338,0,2.5,0,1.20,0.37,1,0.00,75.00
182,5,ACSA,1,10339,0,39.6,0,906.96,157.93,1,625.00,0.00
182,5,ACSA,1,10340,0,38.5,0,853.85,149.66,1,625.00,0.00
182,5,ACSA,1,10341,0,28.3,5,128.38,11.61,1,625.00,0.00
182,5,ACSA,1,10342,0,16.3,0,119.66,25.71,1,625.00,0.00
182,5,ACSA,1,10343,0,12.3,0,60.19,13.83,1,625.00,0.00
182,5,ACSA,1,10344,0,30.3,0,505.68,93.73,1,625.00,0.00
182,5,ACSA,1,10345,0,13.9,5,24.74,2.58,1,625.00,0.00
182,5,ACSA,1,10346,0,10.0,0,36.00,8.69,1,625.00,0.00
182,5,ACSA,1,10347,0,72.4,0,3123.00,474.10,1,625.00,0.00
182,5,ACSA,1,10348,0,37.8,0,820.82,144.48,1,625.00,0.00
182,5,ACSA,1,10349,0,32.3,0,582.67,106.39,1,625.00,0.00
182,5,ACSA,1,10350,0,48.4,0,1383.63,230.08,1,625.00,0.00
182,5,ACSA,1,10351,0,14.7,0,93.17,20.52,1,625.00,0.00
182,5,ACSA,1,10352,0,15.1,0,99.45,21.76,1,625.00,0.00
182,5,ACSA,1,10353,0,32.6,0,594.67,108.35,1,625.00,0.00
182,5,ACSA,1,10354,0,35.7,5,212.18,18.38,1,625.00,0.00
182,5,ACSA,1,10355,0,10.1,0,36.90,8.88,1,625.00,0.00
182,5,ACSA,1,10356,0,22.9,0,267.52,52.99,1,625.00,0.00
182,5,ACSA,1,10357,0,22.1,0,246.30,49.21,1,625.00,0.00
182,5,FAGR,2,10358,0,44.4,0,1533.26,241.88,1,625.00,0.00
182,5,FAGR,2,10359,0,39.0,0,1152.57,187.50,1,625.00,0.00
182,5,FAGR,2,10360,0,10.3,0,45.56,10.32,1,625.00,0.00
182,5,FAGR,2,10361,0,11.5,0,60.43,13.32,1,625.00,0.00
182,5,FAGR,2,10362,0,19.2,0,218.79,42.38,1,625.00,0.00
182,5,BEAL,3,10363,0,38.0,0,782.94,157.62,1,625.00,0.00
182,5,BEAL,3,10364,0,72.4,0,2864.36,515.26,1,625.00,0.00
182,5,BEAL,3,10365,0,29.0,0,438.51,92.49,1,625.00,0.00
182,5,BEAL,3,10366,0,24.5,0,301.92,65.53,1,625.00,0.00
182,5,BEAL,3,10367,0,30.1,0,475.62,99.67,1,625.00,0.00
182,5,BEAL,3,10368,0,21.1,5,58.30,6.81,1,625.00,0.00
182,5,BEAL,3,10369,0,25.7,0,335.92,72.32,1,625.00,0.00
182,5,BEAL,3,10370,0,27.7,0,396.52,84.29,1,625.00,0.00
182,5,BEAL,3,10371,0,42.0,5,244.57,27.12,1,625.00,0.00
182,5,FRAM,4,10372,0,49.8,0,1950.80,299.82,1,625.00,0.00
182,5,ACSA,1,10373,0,8.1,0,21.22,5.38,1,0.00,75.00
182,5,FAGR,2,10374,0,2.1,0,0.78,0.25,1,0.00,75.00
182,5,FAGR,2,10375,0,3.7,0,3.24,0.93,1,0.00,75.00
182,5,FAGR,2,10376,0,2.5,0,1.20,0.37,1,0.00,75.00
182,5,FAGR,2,10377,0,3.8,0,3.47,0.99,1,0.00,75.00
182,5,FAGR,2,10378,0,3.5,0,2.81,0.82,1,0.00,75.00
182,5,FAGR,2,10379,0,2.6,0,1.33,0.41,1,0.00,75.00
182,5,FAGR,2,10380,0,2.5,0,1.20,0.37,1,0.00,75.00
182,5,FAGR,2,10381,0,5.7,0,9.86,2.58,1,0.00,75.00
182,5,FAGR,2,10382,0,7.1,0,17.43,4.32,1,0.00,75.00
182,5,FAGR,2,10383,0,3.9,0,3.71,1.05,1,0.00,75.00
182,5,FAGR,2,10384,0,2.9,0,1.75,0.53,1,0.00,75.00
182,5,FAGR,2,10385,0,2.3,0,0.98,0.31,1,0.00,75.00
183,5,ACSA,1,10386,0,35.4,5,208.41,18.08,1,625.00,0.00
183,5,ACSA,1,10387,0,25.2,0,333.51,64.58,1,625.00,0.00
183,5,ACSA,1,10388,0,52.7,0,1648.97,268.94,1,625.00,0.00
183,5,ACSA,1,10389,0,15.5,0,105.96,23.04,1,625.00,0.00
183,5,ACSA,1,10390,0,25.0,0,327.48,63.53,1,625.00,0.00
183,5,ACSA,1,10391,0,14.2,5,26.05,2.70,1,625.00,0.00
183,5,ACSA,1,10392,0,18.6,0,164.14,34.17,1,625.00,0.00
183,5,ACSA,1,10393,0,14.0,0,82.72,18.43,1,625.00,0.00
183,5,ACSA,1,10394,0,12.3,0,60.19,13.83,1,625.00,0.00
183,5,ACSA,1,10395,0,12.4,0,61.40,14.08,1,625.00,0.00
183,5,ACSA,1,10396,0,12.4,0,61.40,14.08,1,625.00,0.00
183,5,ACSA,1,10397,0,27.8,0,416.89,78.86,1,625.00,0.00
183,5,ACSA,1,10398,0,13.4,0,74.31,16.73,1,625.00,0.00
183,5,FAGR,2,10399,0,25.7,0,442.12,79.62,1,625.00,0.00
183,5,FAGR,2,10400,0,17.6,0,176.56,34.96,1,625.00,0.00
183,5,FAGR,2,10401,0,34.9,0,898.32,150.09,1,625.00,0.00
183,5,FAGR,2,10402,0,10.5,0,47.87,10.79,1,625.00,0.00
183,5,FAGR,2,10403,0,11.1,0,55.20,12.27,1,625.00,0.00
183,5,FAGR,2,10404,0,31.0,0,685.26,117.84,1,625.00,0.00
183,5,FAGR,2,10405,0,13.9,0,97.82,20.56,1,625.00,0.00
183,5,FAGR,2,10406,0,13.0,0,82.58,17.65,1,625.00,0.00
183,5,FAGR,2,10407,0,34.6,0,880.92,147.49,1,625.00,0.00
183,5,FAGR,2,10408,0,46.0,0,1655.81,259.05,1,625.00,0.00
183,5,FAGR,2,10409,0,11.8,0,64.54,14.13,1,625.00,0.00
183,5,FAGR,2,10410,0,17.1,0,164.38,32.79,1,625.00,0.00
183,5,FAGR,2,10411,0,12.6,0,76.27,16.43,1,625.00,0.00
183,5,BEAL,3,10412,0,34.1,0,622.42,127.67,1,625.00,0.00
183,5,BEAL,3,10413,0,61.5,5,507.48,54.77,1,625.00,0.00
183,5,BEAL,3,10414,0,42.0,0,964.71,190.88,1,625.00,0.00
183,5,BEAL,3,10415,0,20.3,0,197.18,44.18,1,625.00,0.00
183,5,BEAL,3,10416,0,28.1,0,409.23,86.78,1,625.00,0.00
183,5,BEAL,3,10417,0,48.8,0,1311.86,252.89,1,625.00,0.00
183,5,BEAL,3,10418,0,18.0,0,149.42,34.15,1,625.00,0.00
183,5,UNKN,15,10419,0,34.9,0,690.49,123.82,1,625.00,0.00
183,5,ACSA,1,10420,0,2.2,0,0.81,0.27,1,0.00,74.40
183,5,ACSA,1,10421,0,5.8,0,9.13,2.50,1,0.00,74.40
183,5,ACSA,1,10422,0,4.2,0,4.05,1.18,1,0.00,74.40
183,5,FAGR,2,10423,0,3.2,0,2.24,0.66,1,0.00,74.40
183,5,FAGR,2,10424,0,2.7,0,1.46,0.45,1,0.00,74.40
183,5,FAGR,2,10425,0,2.6,0,1.33,0.41,1,0.00,74.40
183,5,FAGR,2,10426,0,9.3,0,35.03,8.14,1,0.00,74.40
183,5,FAGR,2,10427,0,2.0,0,0.69,0.22,1,0.00,74.40
183,5,FAGR,2,10428,0,4.2,0,4.48,1.25,1,0.00,74.40
183,5,PIRU,10,10429,0,2.2,0,1.11,0.40,1,0.00,74.40
184,5,ACSA,1,10430,0,11.7,0,53.19,12.37,1,625.00,0.00
184,5,ACSA,1,10431,0,12.8,0,66.40,15.12,1,625.00,0.00
184,5,ACSA,1,10432,0,16.9,0,130.54,27.81,1,625.00,0.00
184,5,ACSA,1,10433,0,38.0,0,830.20,145.95,1,625.00,0.00
184,5,ACSA,1,10434,0,30.3,0,505.68,93.73,1,625.00,0.00
184,5,ACSA,1,10435,0,13.6,0,77.05,17.29,1,625.00,0.00
184,5,ACSA,1,10436,0,17.4,0,139.99,29.61,1,625.00,0.00
